galgame_id	workno	score	matched_field
5703	RJ143397	1.00	ja
5711	VJ011054	1.00	ja
5712	VJ012600	1.00	ja
5713	VJ012555	1.00	ja
5716	RJ209477	1.00	ja
5717	RJ204925	1.00	ja
5718	VJ004372	1.00	ja
5722	VJ011405	1.00	ja
5723	VJ005406	1.00	ja
5724	VJ005481	0.67	ja
5726	VJ013326	1.00	ja
5728	RJ232901	1.00	ja
5730	VJ002442	1.00	ja
5731	RJ01188792	0.67	en
5732	VJ002474	1.00	ja
5733	RJ029999	1.00	ja
5735	VJ006834	1.00	en
5736	RJ113751	1.00	ja
5746	RJ094086	1.00	ja
5748	RJ01176129	1.00	alias
5749	RJ202655	1.00	ja
5751	VJ003817	1.00	ja
5752	VJ011507	1.00	ja
5753	VJ012344	1.00	ja
5754	VJ012246	1.00	ja
5755	VJ012130	1.00	ja
5756	RJ187286	1.00	ja
5757	VJ002811	1.00	ja
5761	VJ012080	1.00	ja
5762	VJ012024	1.00	ja
5763	VJ011978	1.00	ja
5764	RJ181355	1.00	ja
5765	RJ01314489	1.00	ja
5769	RJ271687	1.00	ja
5770	VJ012559	1.00	ja
5771	VJ014351	1.00	ja
5772	VJ013921	1.00	ja
5773	VJ011973	1.00	ja
5776	RJ374389	1.00	ja
5778	VJ002482	1.00	ja
5779	VJ002407	1.00	ja
5786	VJ002408	1.00	ja
5790	VJ011967	1.00	ja
5791	VJ011787	1.00	ja
5795	VJ009441	1.00	ja
5796	RJ042327	1.00	ja
5798	VJ005081	1.00	ja
5800	VJ011896	1.00	ja
5801	VJ010853	1.00	ja
5802	VJ011858	1.00	ja
5803	RJ165053	1.00	ja
5804	RJ165051	1.00	ja
5807	VJ011791	1.00	ja
5808	VJ009363	1.00	ja
5809	RJ162714	1.00	ja
5810	RJ159189	1.00	ja
5812	VJ010281	1.00	alias
5814	VJ011623	1.00	ja
5815	VJ010997	1.00	ja
5816	RJ157315	1.00	ja
5818	VJ004871	1.00	en
5820	VJ004843	1.00	en
5821	VJ005438	0.80	alias
5822	VJ011478	1.00	ja
5823	VJ011312	1.00	ja
5824	VJ011288	1.00	ja
5825	RJ143599	1.00	ja
5826	VJ001800	1.00	en
5828	VJ008825	1.00	ja
5829	VJ011250	1.00	ja
5830	VJ011246	1.00	ja
5831	VJ011082	1.00	ja
5834	RJ137988	1.00	ja
5835	RJ134775	1.00	ja
5837	VJ010991	1.00	ja
5838	VJ010921	1.00	ja
5839	VJ010915	1.00	ja
5840	RJ134774	1.00	ja
5842	RJ133795	1.00	ja
5843	RJ129306	1.00	ja
5846	VJ010825	1.00	ja
5847	VJ010741	1.00	ja
5848	VJ010657	1.00	ja
5849	VJ010644	1.00	ja
5850	RJ129307	1.00	ja
5851	RJ123731	1.00	ja
5852	RJ122151	1.00	ja
5853	VJ012733	0.93	ja
5856	RJ198052	1.00	alias
5857	VJ010580	1.00	ja
5858	VJ010579	1.00	ja
5859	VJ010500	1.00	ja
5860	RJ119676	1.00	ja
5861	RJ118545	1.00	ja
5862	RJ118544	1.00	ja
5864	VJ010429	1.00	ja
5865	VJ010428	1.00	ja
5866	VJ010368	1.00	ja
5867	VJ010353	1.00	ja
5868	RJ117609	1.00	alias
5869	RJ115680	1.00	ja
5870	VJ006819	1.00	ja
5874	VJ011030	1.00	ja
5878	RJ319875	1.00	ja
5880	RJ351743	1.00	ja
5886	VJ010226	1.00	ja
5887	VJ010213	1.00	ja
5888	VJ010155	1.00	ja
5889	RJ109460	1.00	ja
5890	RJ107521	1.00	ja
5891	RJ105453	1.00	ja
5892	RJ097643	1.00	ja
5894	VJ010079	1.00	ja
5895	VJ010008	1.00	ja
5896	VJ010009	1.00	ja
5897	VJ009926	1.00	ja
5898	RJ102417	1.00	ja
5899	RJ102416	1.00	ja
5900	RJ100029	1.00	ja
5901	RJ101182	1.00	ja
5903	VJ006074	1.00	ja
5906	VJ005821	1.00	ja
5907	VJ004476	1.00	ja
5908	VJ003646	1.00	ja
5909	VJ002645	1.00	ja
5911	VJ009838	1.00	ja
5912	VJ009758	1.00	ja
5914	VJ002552	1.00	ja
5915	VJ002486	1.00	ja
5916	VJ001939	1.00	ja
5924	VJ008162	1.00	en
5931	VJ009624	1.00	ja
5932	VJ009488	1.00	ja
5934	RJ096090	1.00	ja
5935	RJ096089	1.00	ja
5936	VJ015013	0.94	ja
5938	RJ01606102	1.00	ja
5939	VJ009322	1.00	ja
5940	VJ009259	1.00	ja
5941	RJ085621	1.00	ja
5952	VJ007422	1.00	ja
5953	VJ006818	1.00	ja
5954	VJ005333	1.00	ja
5957	VJ003384	1.00	ja
5958	VJ002732	1.00	ja
5959	RJ084628	1.00	ja
5965	VJ011182	1.00	ja
5966	VJ007544	1.00	ja
5968	VJ007834	1.00	ja
5969	RJ079840	1.00	ja
5970	RJ075515	1.00	ja
5972	RJ059905	1.00	ja
5973	RJ430754	0.86	ja
5975	VJ012366	1.00	ja
5976	VJ009691	1.00	ja
5977	VJ011165	1.00	ja
5982	RJ01236167	1.00	alias
5986	RJ295396	1.00	ja
5989	VJ002900	1.00	ja
5995	VJ013073	1.00	zh
6016	VJ002236	0.67	alias
6017	VJ002238	1.00	ja
6020	VJ003554	1.00	ja
6023	VJ003989	1.00	ja
6024	VJ004267	1.00	ja
6025	VJ008753	1.00	ja
6026	VJ002239	1.00	ja
6027	VJ006901	1.00	ja
6028	VJ008811	1.00	en
6029	VJ006902	1.00	alias
6030	VJ006985	1.00	ja
6035	RJ01392095	1.00	alias
6039	VJ008588	1.00	ja
6040	VJ008708	1.00	ja
6042	VJ008780	0.92	ja
6043	VJ012510	1.00	en
6044	VJ008752	1.00	ja
6045	VJ008680	1.00	ja
6051	VJ014761	1.00	ja
6052	VJ014763	0.97	ja
6053	RJ178362	0.93	alias
6054	VJ014762	1.00	ja
6057	VJ012511	1.00	ja
6058	VJ008305	0.83	ja
6060	VJ004322	1.00	alias
6068	VJ006654	1.00	ja
6070	VJ005054	1.00	alias
6071	VJ006580	1.00	ja
6072	VJ003559	1.00	ja
6074	VJ007716	1.00	ja
6075	VJ008914	0.79	ja
6085	VJ006630	1.00	ja
6086	VJ007061	1.00	ja
6088	RJ01542607	1.00	ja
6089	VJ004339	1.00	ja
6090	VJ006305	1.00	ja
6094	VJ013324	1.00	ja
6095	VJ012065	1.00	ja
6096	VJ010577	1.00	ja
6097	VJ010871	1.00	ja
6099	VJ008324	1.00	ja
6100	VJ008189	1.00	alias
6101	VJ009263	1.00	ja
6102	VJ007641	1.00	ja
6103	VJ007642	1.00	ja
6107	VJ005759	1.00	en
6108	VJ005751	1.00	en
6109	VJ005431	1.00	en
6110	VJ006828	1.00	en
6111	VJ013407	1.00	ja
6124	RJ01348449	1.00	ja
6128	RJ220780	1.00	ja
6129	RJ188457	1.00	ja
6134	VJ014192	1.00	ja
6135	RJ091782	1.00	ja
6136	RJ096156	1.00	ja
6141	RJ01116473	1.00	ja
6143	RJ01180752	1.00	ja
6144	RJ419862	1.00	ja
6145	RJ321900	1.00	ja
6146	RJ202819	1.00	ja
6147	RJ080964	1.00	en
6148	RJ120605	1.00	ja
6149	RJ100668	1.00	ja
6150	RJ048751	1.00	en
6151	RJ041607	1.00	en
6152	RJ066934	1.00	ja
6154	RJ081603	1.00	ja
6155	RJ01070630	1.00	ja
6156	RJ01144461	1.00	ja
6157	RJ075041	1.00	ja
6158	RJ035854	1.00	ja
6159	RJ045287	1.00	ja
6160	RJ057055	1.00	ja
6161	RJ059623	1.00	ja
6166	VJ005785	1.00	ja
6167	VJ006756	1.00	ja
6168	VJ006795	1.00	ja
6171	RJ183212	1.00	ja
6175	VJ009252	1.00	en
6177	VJ009252	1.00	ja
6179	RJ157385	1.00	ja
6180	RJ144879	1.00	ja
6181	RJ134896	1.00	ja
6182	RJ167732	1.00	ja
6183	RJ175557	1.00	ja
6184	RJ126527	1.00	ja
6185	RJ189798	1.00	ja
6187	VJ006410	1.00	ja
6188	RJ063620	1.00	ja
6189	RJ043284	1.00	ja
6190	RJ107539	1.00	ja
6191	RJ079237	1.00	ja
6192	RJ086430	1.00	ja
6193	RJ096356	1.00	ja
6194	RJ071491	1.00	ja
6195	RJ052250	1.00	ja
6196	RJ061471	1.00	ja
6198	RJ01473408	1.00	ja
6202	VJ004422	1.00	ja
6207	VJ007107	1.00	ja
6211	VJ008465	1.00	ja
6213	VJ006132	1.00	ja
6214	VJ006973	1.00	ja
6216	VJ007235	1.00	ja
6217	VJ007316	1.00	ja
6233	VJ013560	1.00	alias
6234	RJ397323	1.00	ja
6235	RJ392207	1.00	ja
6236	RJ236688	1.00	ja
6237	VJ013501	1.00	ja
6238	VJ013431	1.00	ja
6241	VJ005927	1.00	ja
6242	VJ013251	1.00	ja
6243	VJ005702	1.00	ja
6244	RJ211353	1.00	ja
6246	VJ006271	1.00	en
6247	VJ004413	1.00	alias
6248	VJ013127	1.00	ja
6249	RJ202661	1.00	ja
6250	RJ180668	1.00	ja
6252	VJ013072	1.00	ja
6253	RJ155219	1.00	ja
6254	VJ012770	1.00	ja
6255	VJ012700	1.00	ja
6256	RJ152179	1.00	ja
6257	VJ004589	1.00	ja
6258	VJ005039	1.00	ja
6260	VJ008328	1.00	en
6263	VJ006805	1.00	ja
6264	VJ010186	1.00	ja
6265	VJ010989	1.00	ja
6266	VJ013675	1.00	ja
6268	VJ006806	1.00	ja
6269	VJ007196	1.00	ja
6272	VJ012586	1.00	ja
6273	VJ009749	1.00	ja
6274	VJ009663	1.00	ja
6275	VJ009748	1.00	ja
6278	VJ010829	1.00	ja
6282	VJ012464	1.00	ja
6284	VJ005469	1.00	ja
6288	VJ004365	1.00	ja
6294	VJ008109	1.00	ja
6295	VJ012057	1.00	ja
6299	VJ001444	1.00	ja
6303	RJ152618	1.00	ja
6308	VJ005199	1.00	ja
6316	VJ002412	1.00	ja
6319	VJ002324	1.00	ja
6321	VJ001874	0.86	ja
6324	RJ149039	1.00	ja
6330	RJ419729	1.00	ja
6335	RJ128924	1.00	ja
6336	VJ003634	1.00	ja
6337	VJ011556	1.00	ja
6343	VJ005631	1.00	ja
6344	VJ005389	1.00	ja
6345	VJ006797	1.00	ja
6348	VJ003365	1.00	ja
6349	VJ005015	1.00	ja
6350	VJ009044	1.00	alias
6351	VJ013214	1.00	ja
6355	VJ003398	1.00	ja
6360	RJ01275248	1.00	ja
6364	VJ007392	1.00	ja
6373	VJ006258	1.00	ja
6375	VJ006189	1.00	ja
6377	VJ010678	1.00	ja
6380	VJ013375	1.00	ja
6383	VJ008096	1.00	ja
6384	VJ012238	1.00	ja
6390	VJ006711	1.00	ja
6391	RJ376480	1.00	ja
6393	RJ050880	1.00	ja
6395	RJ056528	1.00	ja
6397	RJ078893	1.00	ja
6399	RJ035643	1.00	ja
6400	VJ004743	1.00	ja
6403	VJ003473	1.00	ja
6404	RJ145949	1.00	ja
6405	VJ003444	1.00	ja
6411	VJ006651	1.00	ja
6412	VJ006742	0.77	ja
6419	VJ003419	1.00	ja
6420	VJ002318	1.00	ja
6421	VJ003391	1.00	ja
6424	VJ006081	1.00	ja
6426	VJ007978	1.00	ja
6431	VJ007440	1.00	ja
6434	VJ004904	1.00	ja
6436	VJ002576	1.00	ja
6438	VJ004448	1.00	ja
6439	VJ005297	1.00	ja
6441	VJ001134	1.00	alias
6443	VJ001741	1.00	ja
6452	VJ001269	1.00	ja
6458	VJ011249	0.93	ja
6459	RJ146551	1.00	ja
6468	VJ004178	1.00	ja
6469	VJ003701	1.00	ja
6470	VJ005244	1.00	ja
6474	VJ003846	1.00	ja
6482	RJ091042	1.00	alias
6483	RJ182058	1.00	ja
6487	RJ188553	1.00	ja
6488	RJ165813	1.00	ja
6490	VJ005211	1.00	en
6501	VJ003557	1.00	ja
6502	VJ003520	1.00	ja
6505	VJ003843	1.00	ja
6518	VJ004144	1.00	ja
6522	RJ155907	1.00	ja
6523	RJ098874	1.00	ja
6527	RJ193932	1.00	ja
6530	RJ154427	1.00	ja
6532	VJ007772	1.00	ja
6533	VJ004270	1.00	alias
6534	VJ004138	1.00	ja
6540	VJ010872	1.00	ja
6544	VJ002863	0.94	ja
6553	RJ051132	1.00	ja
6558	VJ002073	1.00	alias
6560	RJ051823	1.00	ja
6564	VJ003546	1.00	ja
6566	VJ007406	1.00	ja
6570	VJ008880	1.00	ja
6573	VJ002689	1.00	ja
6580	VJ002690	1.00	ja
6589	VJ009422	1.00	ja
6612	VJ003695	1.00	ja
6618	RJ165958	1.00	ja
6626	VJ002614	1.00	ja
6628	VJ003432	1.00	ja
6629	RJ083422	1.00	ja
6630	RJ066912	1.00	ja
6631	RJ073412	0.88	ja
6632	RJ088328	1.00	ja
6635	VJ010286	1.00	ja
6636	RJ180354	1.00	ja
6639	VJ003740	1.00	ja
6640	VJ009187	1.00	ja
6641	VJ009688	1.00	ja
6642	VJ010014	1.00	ja
6643	VJ002886	1.00	ja
6645	VJ006379	1.00	ja
6646	VJ009567	1.00	ja
6659	RJ214802	1.00	alias
6661	RJ018489	1.00	ja
6662	VJ014714	1.00	ja
6663	VJ005253	1.00	ja
6665	VJ005359	1.00	ja
6666	RJ053791	1.00	ja
6669	RJ017321	1.00	ja
6671	RJ065540	1.00	ja
6674	RJ013759	1.00	ja
6677	RJ072783	1.00	ja
6682	VJ003627	1.00	ja
6683	RJ092970	1.00	ja
6687	VJ004182	1.00	ja
6689	RJ030340	1.00	ja
6693	VJ009588	1.00	ja
6700	VJ003794	1.00	ja
6701	RJ069950	1.00	ja
6702	VJ007931	1.00	ja
6703	VJ008319	1.00	ja
6705	VJ008586	1.00	ja
6707	VJ009458	1.00	ja
6709	RJ074787	1.00	ja
6724	RJ017996	1.00	ja
6726	RJ097330	1.00	ja
6730	RJ015256	1.00	ja
6731	RJ081571	1.00	ja
6732	RJ068400	1.00	ja
6733	RJ311448	1.00	ja
6739	VJ002359	0.93	ja
6740	VJ010775	1.00	ja
6745	RJ01098750	1.00	ja
6746	VJ008210	1.00	ja
6747	VJ011631	1.00	ja
6749	VJ007217	1.00	ja
6750	VJ006476	1.00	ja
6752	VJ005859	1.00	ja
6754	VJ007621	1.00	ja
6755	RJ075583	1.00	ja
6756	RJ103548	1.00	ja
6758	RJ174339	1.00	ja
6759	RJ236148	1.00	ja
6760	RJ138079	1.00	ja
6762	RJ179929	1.00	ja
6764	RJ01017228	1.00	ja
6769	RJ180134	1.00	ja
6776	RJ043828	1.00	ja
6783	VJ002882	1.00	ja
6788	VJ010464	1.00	ja
6789	RJ046599	1.00	ja
6790	VJ005115	1.00	ja
6793	VJ002174	1.00	ja
6799	VJ008565	1.00	ja
6800	VJ004455	1.00	ja
6801	VJ005076	1.00	ja
6802	VJ002570	1.00	ja
6804	VJ004684	1.00	ja
6805	VJ013838	1.00	ja
6806	VJ006154	1.00	ja
6807	VJ012062	1.00	ja
6809	VJ007439	1.00	ja
6810	VJ002852	1.00	alias
6814	VJ001602	1.00	ja
6817	VJ002176	1.00	ja
6820	VJ005835	1.00	ja
6822	VJ007438	1.00	ja
6823	VJ001958	1.00	alias
6827	RJ01335719	1.00	ja
6830	RJ073212	1.00	ja
6831	VJ002360	1.00	ja
6839	VJ008754	0.95	ja
6844	RJ075799	0.97	ja
6845	VJ009705	1.00	ja
6846	VJ009255	1.00	ja
6858	RJ022698	1.00	ja
6862	RJ023781	1.00	ja
6863	RJ028483	1.00	ja
6864	RJ036505	1.00	ja
6865	RJ045189	1.00	ja
6866	RJ058148	1.00	ja
6867	RJ067826	1.00	ja
6868	RJ074045	1.00	ja
6869	RJ080966	1.00	ja
6870	RJ094473	1.00	ja
6873	RJ165153	1.00	ja
6874	RJ078327	1.00	ja
6875	RJ054807	1.00	ja
6876	RJ055790	1.00	ja
6877	RJ060542	1.00	ja
6878	RJ071591	1.00	ja
6879	RJ111035	1.00	ja
6880	RJ098913	1.00	ja
6883	VJ008013	1.00	ja
6884	VJ009094	1.00	ja
6885	RJ145924	1.00	alias
6886	RJ223746	1.00	ja
6887	RJ060838	1.00	ja
6893	VJ007426	1.00	ja
6898	RJ116469	1.00	ja
6899	RJ133146	1.00	ja
6900	RJ120648	1.00	ja
6911	RJ170237	1.00	ja
6912	RJ112134	1.00	ja
6919	RJ269953	1.00	ja
6920	RJ008010	1.00	ja
6924	RJ124279	1.00	ja
6925	VJ006923	1.00	ja
6929	VJ004189	1.00	ja
6939	VJ006429	1.00	alias
6949	RJ027824	1.00	ja
6956	VJ008739	1.00	ja
6958	RJ068934	1.00	ja
6959	RJ074656	1.00	ja
6960	VJ009670	1.00	ja
6961	RJ033066	1.00	ja
6980	RJ171484	1.00	ja
6990	VJ009592	0.89	ja
6992	VJ007795	1.00	ja
6994	VJ007705	1.00	ja
6995	VJ007813	1.00	ja
6998	RJ099986	1.00	alias
6999	VJ004623	1.00	ja
7001	VJ002569	1.00	ja
7011	RJ115795	1.00	ja
7012	VJ008314	1.00	ja
7013	VJ005096	1.00	ja
7016	VJ006830	1.00	ja
7017	VJ005860	1.00	ja
7018	VJ008451	1.00	ja
7019	VJ007054	1.00	ja
7025	VJ001530	1.00	ja
7036	RJ150436	1.00	ja
7037	RJ153512	1.00	ja
7042	RJ048829	1.00	ja
7045	RJ094228	1.00	ja
7051	VJ003813	1.00	ja
7052	RJ137507	0.99	ja
7054	VJ013222	1.00	ja
7061	VJ007093	1.00	ja
7063	VJ007489	1.00	ja
7065	VJ006968	1.00	ja
7071	RJ223274	1.00	ja
7088	VJ003638	1.00	ja
7090	VJ007460	1.00	ja
7093	VJ003978	1.00	ja
7097	VJ006700	1.00	ja
7098	VJ007245	1.00	ja
7103	VJ008216	1.00	ja
7105	VJ008025	1.00	ja
7108	VJ002693	1.00	ja
7109	VJ003631	1.00	ja
7129	VJ004424	1.00	ja
7131	VJ004490	1.00	ja
7133	RJ175673	1.00	ja
7138	VJ004334	1.00	ja
7140	VJ009382	1.00	ja
7141	VJ002736	1.00	ja
7151	VJ009685	1.00	ja
7155	RJ056842	1.00	ja
7157	RJ074885	1.00	ja
7158	RJ079520	1.00	ja
7159	RJ070266	1.00	ja
7160	RJ068673	1.00	ja
7161	RJ033032	1.00	alias
7162	RJ098316	1.00	ja
7163	RJ047920	1.00	ja
7165	RJ050899	1.00	ja
7166	RJ043524	1.00	ja
7167	RJ049973	1.00	ja
7168	RJ058602	1.00	ja
7169	RJ052020	1.00	ja
7180	RJ068436	1.00	ja
7187	RJ333940	1.00	ja
7189	VJ003891	1.00	ja
7190	RJ084583	1.00	ja
7191	RJ107498	1.00	ja
7192	RJ168650	1.00	alias
7208	RJ097396	0.83	ja
7210	RJ038286	1.00	ja
7211	RJ101185	1.00	ja
7212	RJ038499	1.00	ja
7213	RJ043844	0.76	ja
7214	RJ052282	1.00	ja
7215	RJ045758	1.00	ja
7216	RJ045752	1.00	ja
7217	RJ088452	1.00	ja
7218	RJ057830	1.00	ja
7219	RJ181147	1.00	ja
7220	RJ069649	1.00	ja
7222	RJ069650	1.00	ja
7226	VJ002802	1.00	ja
7228	VJ006631	1.00	ja
7250	RJ208370	1.00	ja
7252	RJ417966	1.00	ja
7260	VJ011183	1.00	ja
7261	VJ005070	1.00	ja
7262	RJ331136	1.00	ja
7263	RJ264577	1.00	ja
7264	RJ367923	1.00	ja
7265	RJ044919	1.00	ja
7266	VJ002644	1.00	ja
7269	RJ061841	1.00	ja
7270	RJ234478	1.00	ja
7272	RJ171612	1.00	ja
7274	RJ122375	1.00	ja
7277	RJ072360	1.00	ja
7279	VJ001116	1.00	ja
7281	RJ047744	1.00	ja
7282	RJ033198	0.89	ja
7289	RJ076637	1.00	ja
7291	RJ055325	1.00	ja
7297	VJ004865	1.00	ja
7298	VJ003938	1.00	ja
7299	RJ129815	1.00	ja
7300	RJ137646	1.00	ja
7301	RJ132343	1.00	ja
7302	RJ164448	1.00	ja
7303	RJ123519	1.00	ja
7304	RJ084031	1.00	ja
7305	VJ007189	1.00	ja
7306	RJ137730	1.00	ja
7307	VJ007243	1.00	ja
7312	VJ012537	1.00	ja
7334	RJ024402	1.00	ja
7337	RJ024318	1.00	ja
7351	RJ131164	1.00	ja
7355	RJ073083	1.00	ja
7361	RJ121465	1.00	ja
7362	RJ077508	1.00	ja
7363	RJ061427	1.00	ja
7368	RJ098823	1.00	ja
7369	RJ025275	1.00	ja
7371	RJ309422	1.00	ja
7372	RJ199586	1.00	ja
7375	VJ004031	1.00	ja
7378	VJ011064	1.00	ja
7380	VJ007672	1.00	ja
7384	VJ007084	1.00	ja
7394	VJ011748	1.00	ja
7395	VJ007674	1.00	ja
7399	VJ002904	1.00	ja
7401	RJ01357271	1.00	ja
7404	VJ012774	1.00	ja
7405	VJ003714	1.00	ja
7406	VJ005249	1.00	ja
7414	RJ218484	1.00	ja
7416	RJ178038	1.00	ja
7417	VJ007697	1.00	ja
7419	RJ024153	1.00	ja
7422	RJ088022	1.00	ja
7431	VJ003704	1.00	ja
7433	VJ011603	1.00	ja
7435	VJ009236	1.00	ja
7438	VJ009410	1.00	ja
7442	RJ071172	1.00	ja
7444	RJ132746	1.00	ja
7447	VJ007072	1.00	ja
7449	VJ005396	1.00	ja
7450	VJ012857	1.00	ja
7456	VJ006035	1.00	alias
7457	VJ005811	1.00	ja
7463	VJ007412	1.00	ja
7467	VJ007861	1.00	ja
7471	VJ005358	1.00	ja
7472	VJ006826	1.00	ja
7474	RJ133232	1.00	ja
7481	VJ002556	1.00	ja
7483	VJ010290	1.00	ja
7486	RJ077003	1.00	ja
7487	VJ007645	1.00	ja
7489	VJ004304	1.00	ja
7492	VJ007055	1.00	ja
7499	VJ008674	1.00	ja
7503	VJ010395	1.00	ja
7506	VJ007747	1.00	ja
7508	VJ008732	1.00	ja
7509	VJ006060	1.00	ja
7511	RJ150714	1.00	ja
7512	VJ008041	1.00	ja
7514	VJ011342	1.00	ja
7517	VJ002245	1.00	ja
7518	VJ001963	1.00	ja
7520	VJ005626	1.00	ja
7521	VJ006779	1.00	ja
7527	VJ002801	1.00	ja
7533	VJ001521	1.00	ja
7534	VJ008813	1.00	ja
7549	RJ181498	1.00	ja
7551	VJ012233	1.00	ja
7564	RJ075805	1.00	ja
7565	VJ006275	1.00	ja
7569	VJ010820	1.00	ja
7578	VJ009340	1.00	ja
7584	VJ015812	1.00	ja
7585	VJ013051	1.00	ja
7589	VJ010729	1.00	ja
7591	RJ076352	1.00	ja
7592	VJ006913	1.00	ja
7593	VJ004184	1.00	ja
7595	VJ002271	1.00	ja
7597	VJ010601	1.00	ja
7598	VJ003736	0.88	ja
7599	VJ010884	1.00	ja
7603	VJ008281	1.00	ja
7610	VJ010666	1.00	ja
7612	VJ004497	1.00	ja
7614	VJ003711	1.00	ja
7617	RJ031672	1.00	ja
7630	VJ005224	1.00	ja
7633	VJ010531	1.00	ja
7634	VJ011220	1.00	alias
7636	VJ009516	1.00	ja
7639	VJ001740	1.00	ja
7651	RJ080445	1.00	ja
7652	RJ095810	1.00	ja
7665	RJ048686	1.00	ja
7667	RJ194385	1.00	ja
7669	RJ175263	1.00	ja
7670	RJ212334	1.00	ja
7671	RJ218956	1.00	ja
7672	RJ203789	1.00	ja
7680	VJ012270	1.00	ja
7686	VJ005071	1.00	ja
7687	RJ01080136	1.00	ja
7690	RJ128994	1.00	ja
7693	VJ012562	1.00	ja
7696	RJ356209	1.00	ja
7698	VJ007570	1.00	ja
7699	VJ013698	1.00	ja
7704	VJ008208	1.00	ja
7705	VJ007131	1.00	ja
7706	VJ006383	1.00	ja
7713	VJ011738	1.00	ja
7719	VJ007615	1.00	ja
7720	VJ007980	1.00	ja
7722	VJ007278	1.00	ja
7723	VJ013620	1.00	ja
7724	RJ062603	1.00	ja
7725	VJ006568	1.00	ja
7731	RJ053267	1.00	ja
7737	RJ030980	1.00	ja
7744	VJ008327	1.00	ja
7747	VJ008654	1.00	ja
7756	RJ099963	1.00	ja
7757	RJ065363	1.00	ja
7761	RJ128221	1.00	ja
7765	VJ006672	1.00	ja
7776	VJ014697	1.00	ja
7782	VJ010642	1.00	ja
7783	VJ006057	1.00	ja
7785	VJ004605	1.00	ja
7792	RJ160272	1.00	ja
7793	VJ009988	1.00	ja
7796	RJ043070	1.00	ja
7797	RJ071025	1.00	ja
7800	VJ006011	1.00	ja
7806	VJ008188	1.00	ja
7808	VJ007097	1.00	ja
7810	VJ008976	1.00	ja
7811	VJ007394	1.00	ja
7814	RJ229891	1.00	ja
7818	VJ010462	1.00	ja
7821	RJ281893	1.00	ja
7831	VJ001650	1.00	ja
7839	VJ001875	0.80	ja
7852	VJ002580	1.00	ja
7857	VJ009465	1.00	ja
7858	VJ010530	1.00	ja
7874	VJ002102	1.00	ja
7877	RJ064003	1.00	ja
7879	VJ001486	1.00	ja
7890	VJ003856	1.00	ja
7896	VJ012051	1.00	ja
7897	VJ007475	1.00	ja
7898	VJ007953	1.00	ja
7902	VJ007183	1.00	ja
7903	VJ007681	1.00	ja
7908	VJ009525	1.00	ja
7919	RJ299129	1.00	ja
7927	VJ013841	1.00	ja
7937	VJ007601	1.00	ja
7946	RJ332767	1.00	ja
7948	RJ109582	1.00	ja
7951	VJ009133	1.00	ja
7953	VJ003375	1.00	ja
7962	VJ003715	1.00	ja
7964	VJ001029	1.00	ja
7965	VJ007123	1.00	ja
7969	VJ011545	1.00	ja
7974	VJ004935	1.00	ja
7979	RJ040697	1.00	ja
7980	VJ006481	1.00	ja
7981	VJ008781	1.00	alias
7983	RJ071102	1.00	ja
7984	RJ243588	1.00	alias
7986	VJ013153	1.00	ja
7988	RJ01424170	1.00	ja
7996	VJ011954	1.00	ja
7997	VJ004332	1.00	ja
8005	RJ01083766	1.00	ja
8006	VJ008893	1.00	ja
8007	RJ280405	1.00	ja
8010	RJ091006	1.00	ja
8011	RJ098850	1.00	ja
8014	VJ002138	1.00	ja
8018	VJ001450	1.00	ja
8026	RJ323543	1.00	ja
8027	RJ118502	1.00	ja
8030	VJ007689	1.00	ja
8048	VJ004597	1.00	ja
8051	VJ005917	1.00	ja
8065	VJ001742	1.00	ja
8067	VJ001806	1.00	ja
8069	VJ009423	1.00	ja
8071	VJ002603	1.00	ja
8073	VJ001773	1.00	ja
8076	VJ001703	1.00	ja
8081	VJ006719	1.00	ja
8101	VJ002077	1.00	ja
8106	VJ011211	1.00	ja
8113	VJ010109	1.00	ja
8114	VJ012166	1.00	ja
8117	VJ004969	1.00	ja
8120	VJ015637	1.00	ja
8122	VJ006061	1.00	ja
8123	VJ006694	1.00	ja
8126	VJ010455	1.00	ja
8131	RJ076050	1.00	ja
8135	VJ002066	1.00	ja
8142	VJ007661	1.00	ja
8149	RJ035214	1.00	ja
8151	RJ073071	1.00	ja
8156	RJ120900	1.00	ja
8162	RJ181268	0.96	ja
8165	RJ126113	1.00	ja
8167	VJ009694	1.00	ja
8168	VJ009706	1.00	ja
8169	VJ006082	1.00	ja
8174	RJ099666	1.00	ja
8175	RJ367965	1.00	ja
8192	RJ207140	1.00	ja
8193	RJ070200	1.00	ja
8195	RJ038588	1.00	ja
8209	RJ034930	1.00	ja
8210	RJ014527	1.00	ja
8211	RJ014522	1.00	ja
8218	RJ007704	1.00	ja
8220	RJ037822	1.00	ja
8231	RJ109393	1.00	ja
8235	RJ191648	1.00	ja
8238	VJ004999	1.00	ja
8239	RJ224155	1.00	ja
8250	VJ009244	1.00	ja
8251	RJ092998	1.00	ja
8252	RJ111371	1.00	ja
8255	VJ009446	1.00	ja
8256	RJ183179	1.00	ja
8258	RJ098546	1.00	ja
8269	RJ101178	1.00	ja
8271	VJ002505	1.00	ja
8278	VJ008664	1.00	ja
8286	VJ007671	1.00	ja
8299	RJ228341	1.00	ja
8300	RJ070435	1.00	alias
8301	RJ055626	1.00	ja
8302	RJ189915	1.00	ja
8303	RJ081087	1.00	ja
